date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-01-01,1,1891,MY01,622.0,144.50322,100.24657,423.4502,337.89624,912.4791,888.2762,142.05045,124.95039,102.70946,final
2022-01-11,1,1891,MY01,622.0,14.067524,82.84357,250.43248,312.61478,869.9004,905.41187,21.706226,80.422104,96.0994,final
2022-01-21,1,1891,MY01,622.0,9.773312,93.333336,168.34406,276.42346,797.50165,910.567,15.023706,61.59545,87.65078,final
2022-02-01,1,1891,MY01,622.0,145.69453,47.915485,169.53537,224.09239,857.42285,867.04315,284.78345,76.18558,98.896805,final
2022-02-11,1,1891,MY01,622.0,76.32797,37.718487,231.79582,178.96732,858.8168,810.7472,190.38121,128.71625,105.89271,final
2022-02-21,1,1891,MY01,622.0,108.45499,31.283012,330.47748,116.916985,881.1238,752.45807,312.6945,275.16876,116.98651,final
2022-03-01,1,1891,MY01,622.0,71.79582,53.97701,256.5788,122.97851,849.5644,684.9671,130.21315,204.39275,123.85582,final
2022-03-11,1,1891,MY01,622.0,47.559486,54.053535,227.8103,139.31355,710.03864,630.8956,89.00311,161.32254,112.445915,final
2022-03-21,1,1891,MY01,622.0,83.74277,71.5336,203.09808,179.56415,701.9197,572.9046,115.9527,112.75109,122.32463,final
2022-04-01,1,1891,MY01,622.0,87.131836,63.43151,218.43408,189.01865,644.5482,536.08954,134.63365,115.16113,120.044495,final
2022-04-11,1,1891,MY01,622.0,133.5627,63.119667,304.43732,198.08478,764.0434,516.36566,203.41072,152.36855,147.50557,final
2022-04-21,1,1891,MY01,622.0,67.21543,74.879364,287.90997,201.43054,821.48553,497.91168,90.40562,141.89276,164.34009,final
2022-05-01,1,1891,MY01,622.0,67.77492,65.522934,268.55304,203.52197,743.5659,515.5191,103.19326,131.18668,143.81142,final
2022-05-11,1,1891,MY01,622.0,53.356915,60.239174,188.34727,200.64148,720.5949,538.0398,89.45072,94.02154,133.61726,final
2022-05-21,1,1891,MY01,622.0,44.107716,64.674065,165.23955,190.43617,656.2476,571.43085,70.482056,87.10749,114.714134,final
2022-06-01,1,1891,MY01,622.0,83.840836,56.38703,181.30547,181.30026,668.2926,573.8409,144.72249,100.00279,116.31739,final
2022-06-11,1,1891,MY01,622.0,75.67685,46.796677,203.6254,167.85777,696.4099,566.58405,155.7568,120.69194,122.71335,final
2022-06-21,1,1891,MY01,622.0,58.67524,45.842712,218.19293,149.02643,671.34247,540.8931,125.239655,144.90561,123.8965,final
2022-07-01,1,1891,MY01,622.0,23.00804,60.187515,157.36012,152.8269,607.2187,537.6492,42.965343,102.87228,112.82035,final
2022-07-11,1,1891,MY01,622.0,55.750805,50.75343,137.43408,156.78366,529.40674,525.2829,108.96335,88.03985,100.77767,final
2022-07-21,1,1891,MY01,622.0,72.93247,56.407825,151.69131,167.34877,535.1238,506.81137,126.909676,90.91525,105.5318,final
2022-08-01,1,1891,MY01,622.0,66.71704,55.511578,195.40031,162.67284,534.06586,496.8,118.51789,119.51865,107.42644,final
2022-08-11,1,1891,MY01,622.0,41.736336,56.71688,181.38583,168.63628,522.4453,493.2777,75.72699,107.34268,105.85369,final
2022-08-21,1,1891,MY01,622.0,96.157555,68.89212,204.61093,181.12057,574.4952,497.4958,136.89897,112.62105,115.32339,final
2022-09-01,1,1891,MY01,622.0,59.033764,56.71104,196.92766,182.32004,549.6881,497.8198,103.76388,107.79822,110.31549,final
2022-09-11,1,1891,MY01,622.0,61.77331,52.188477,216.96463,177.79164,535.78455,503.21158,116.760086,121.43041,106.40933,final
2022-09-21,1,1891,MY01,622.0,42.9791,53.450428,163.78618,162.34995,520.08844,510.8193,82.08511,100.85822,101.796974,final
2022-10-01,1,1891,MY01,622.0,127.728294,60.716667,232.48071,166.35558,624.80865,511.34845,201.97054,138.58943,121.97357,final
2022-10-11,1,1891,MY01,622.0,93.64469,66.89453,264.35208,181.06163,662.7026,527.48956,137.2075,144.76498,125.39262,final
2022-10-21,1,1891,MY01,622.0,195.9791,87.83543,417.35208,215.44662,785.74915,558.9172,216.48965,191.58928,140.22433,final
2022-11-01,1,1891,MY01,622.0,121.480705,90.76233,411.1045,245.49228,840.5128,594.1679,132.07773,166.1147,141.1145,final
2022-11-11,1,1891,MY01,622.0,125.5611,90.405304,443.0209,269.00305,924.3376,627.8563,136.84889,163.50945,146.84811,final
2022-11-21,1,1891,MY01,622.0,95.377815,88.1082,342.41962,269.27582,923.55786,647.0724,107.80771,126.66798,142.40105,final
2022-12-01,1,1891,MY01,622.0,108.946945,121.56238,329.88586,300.0759,973.47107,711.92377,90.03224,109.771324,136.48189,final
2022-12-11,1,1891,MY01,622.0,172.55305,110.76683,376.8778,320.4374,1084.2509,770.5021,153.37126,117.34293,140.4575,final
2022-12-21,1,1891,MY01,622.0,62.135048,131.52899,343.63504,363.8582,1103.4067,848.5807,49.17274,94.517365,129.85378,final
2023-01-01,1,1891,MY01,622.0,82.75723,100.24657,317.44534,337.89624,1058.4357,888.2762,83.38251,94.035835,119.04892,final
2023-01-11,1,1891,MY01,622.0,74.667206,82.84357,219.55948,312.61478,1039.4583,905.41187,90.69213,70.701836,114.72371,final
2023-01-21,1,1891,MY01,622.0,247.5627,93.333336,404.98712,276.42346,1091.0419,910.567,256.8434,145.68335,119.711815,final
2023-02-01,1,1891,MY01,622.0,117.74759,47.915485,439.9775,224.09239,1087.3087,867.04315,231.96912,194.23495,125.25857,final
2023-02-11,1,1891,MY01,622.0,96.62701,37.718487,461.93732,178.96732,1058.3745,810.7472,237.89935,253.81537,130.3559,final
2023-02-21,1,1891,MY01,622.0,84.41479,31.283012,298.7894,116.916985,1047.4115,752.45807,246.43704,249.17726,138.93991,final
2023-03-01,1,1891,MY01,622.0,125.903534,53.97701,306.9453,122.97851,1064.3682,684.9671,221.9569,243.74821,154.98828,final
2023-03-11,1,1891,MY01,622.0,22.138264,54.053535,232.45659,139.31355,913.9533,630.8956,45.955357,164.54213,144.51323,final
2023-03-21,1,1891,MY01,622.0,49.596462,71.5336,197.63826,179.56415,901.41473,572.9046,71.33659,109.79286,156.84505,final
2023-04-01,1,1891,MY01,622.0,72.08038,63.43151,143.81511,189.01865,890.7379,536.08954,112.638725,76.70145,165.54338,final
2023-04-11,1,1891,MY01,622.0,71.88585,63.119667,193.5627,198.08478,887.95654,516.36566,112.8688,97.7733,171.2726,final
2023-04-21,1,1891,MY01,622.0,66.27974,74.879364,210.24597,201.43054,706.67365,497.91168,89.23423,104.27041,141.51067,final
2023-05-01,1,1891,MY01,622.0,50.033764,65.522934,188.19936,203.52197,638.9598,515.5191,78.03669,92.651794,123.71491,final
2023-05-11,1,1891,MY01,622.0,49.836014,60.239174,166.14952,200.64148,592.16876,538.0398,84.05382,83.22714,109.967766,final
2023-05-21,1,1891,MY01,622.0,47.44855,64.674065,147.31833,190.43617,555.2025,571.43085,75.27701,77.93763,97.184685,final
2023-06-01,1,1891,MY01,622.0,53.081993,56.38703,150.36655,181.30026,482.381,573.8409,94.61606,83.395775,84.199486,final
2023-06-11,1,1891,MY01,622.0,39.032154,46.796677,139.5627,167.85777,499.27493,566.58405,85.00961,83.63101,88.224106,final
2023-06-21,1,1891,MY01,622.0,54.27331,45.842712,146.38747,149.02643,503.95175,540.8931,116.581726,98.28668,93.23286,final
2023-07-01,1,1891,MY01,622.0,61.244373,60.187515,154.54984,152.8269,493.11578,537.6492,101.62126,101.09166,91.793335,final
2023-07-11,1,1891,MY01,622.0,72.233116,50.75343,187.7508,156.78366,493.46304,525.2829,138.52621,119.141075,93.99946,final
2023-07-21,1,1891,MY01,622.0,46.926044,56.407825,180.40353,167.34877,474.10934,506.81137,84.559326,107.574615,93.610535,final
2023-08-01,1,1891,MY01,622.0,45.686497,55.511578,164.84566,162.67284,469.76205,496.8,83.7633,101.29587,94.61181,final
2023-08-11,1,1891,MY01,622.0,89.96302,56.71688,182.57556,168.63628,509.88907,493.2777,153.86879,108.02786,103.33375,final
2023-08-21,1,1891,MY01,622.0,64.659164,68.89212,200.30869,181.12057,527.0997,497.4958,94.27144,110.30951,105.89137,final
2023-09-01,1,1891,MY01,622.0,64.69775,56.71104,219.31995,182.32004,538.71545,497.8198,112.9421,119.75224,108.13327,final
2023-09-11,1,1891,MY01,622.0,43.869774,52.188477,173.22668,177.79164,543.55304,503.21158,85.45389,97.50264,107.937935,final
2023-09-21,1,1891,MY01,622.0,71.130226,53.450428,179.69775,162.34995,560.41,510.8193,130.24751,110.36619,109.61395,final
2023-10-01,1,1891,MY01,622.0,17.930868,60.716667,132.93086,166.35558,517.09644,511.34845,34.89353,80.49394,101.1132,final
2023-10-11,1,1891,MY01,622.0,32.20257,66.89453,121.26367,181.06163,477.06592,527.48956,51.74604,67.86121,90.53059,final
2023-10-21,1,1891,MY01,622.0,84.192924,87.83543,134.32635,215.44662,514.3328,558.9172,96.076385,63.20186,92.09381,final
2023-11-01,1,1891,MY01,622.0,64.81672,90.76233,181.21222,245.49228,533.4631,594.1679,72.90624,74.33851,89.86848,final
2023-11-11,1,1891,MY01,622.0,94.87942,90.405304,243.88907,269.00305,538.3794,627.8563,104.68958,90.83441,85.86141,final
2023-11-21,1,1891,MY01,622.0,166.19775,88.1082,325.8939,269.27582,639.91797,647.0724,183.86969,120.642746,98.90282,final
2023-12-01,1,1891,MY01,622.0,93.57556,121.56238,354.65274,300.0759,668.7958,711.92377,77.88694,117.889595,93.9843,final
2023-12-11,1,1891,MY01,622.0,102.268486,110.76683,362.0418,320.4374,727.1945,770.5021,92.65909,112.78415,94.41554,final
2023-12-21,1,1891,MY01,622.0,282.02252,131.52899,477.86658,363.8582,938.0868,848.5807,210.22826,130.90846,110.48596,final
2024-01-01,1,1891,MY01,622.0,276.04984,100.24657,660.3408,337.89624,1196.2058,888.2762,267.03943,194.03561,134.47194,final
2024-01-11,1,1891,MY01,622.0,149.90031,82.84357,707.9727,312.61478,1313.9034,905.41187,176.33655,224.4772,144.86888,final
2024-01-21,1,1891,MY01,622.0,85.655945,93.333336,511.60608,276.42346,1315.3665,910.567,92.19248,183.56894,144.21297,final
2024-02-01,1,1891,MY01,622.0,24.281351,47.915485,259.83762,224.09239,1274.8312,867.04315,55.33607,115.60297,146.76237,final
2024-02-11,1,1891,MY01,622.0,15.8745985,37.718487,125.81189,178.96732,1195.8264,810.7472,48.865494,71.10605,147.2057,final
2024-02-21,1,1891,MY01,622.0,7.4019294,31.283012,47.557877,116.916985,1037.0306,752.45807,34.18109,43.10956,137.56941,final
2024-03-01,1,1891,MY01,622.0,93.54501,53.97701,116.82154,122.97851,1037.0,684.9671,167.09056,95.18906,151.0217,final
2024-03-11,1,1891,MY01,622.0,6.821543,54.053535,107.768486,139.31355,941.5531,630.8956,20.018349,78.141304,148.85353,final
2024-03-21,1,1891,MY01,622.0,27.942122,71.5336,128.30867,179.56415,687.47266,572.9046,43.042694,72.22891,119.82473,final
2024-04-01,1,1891,MY01,622.0,54.438908,63.43151,89.202576,189.01865,465.8617,536.08954,86.85898,48.553364,87.02103,final
2024-04-11,1,1891,MY01,622.0,153.48071,63.119667,235.86174,198.08478,469.4421,516.36566,232.65045,118.60157,90.99988,final
2024-04-21,1,1891,MY01,622.0,49.329582,74.879364,257.2492,201.43054,433.11578,497.91168,68.01454,127.039925,87.115845,final
2024-05-01,1,1891,MY01,622.0,93.665596,65.522934,296.4759,203.52197,502.5,515.5191,139.90569,144.57751,97.498825,final
2024-05-11,1,1891,MY01,622.0,73.840836,60.239174,216.83601,200.64148,560.46625,538.0398,120.848915,107.87513,104.12981,final
2024-05-21,1,1891,MY01,622.0,93.2074,64.674065,260.71384,190.43617,646.27167,571.43085,140.95259,135.9594,112.98349,final
2024-06-01,1,1891,MY01,622.0,51.866558,56.38703,218.9148,181.30026,604.59326,573.8409,92.63611,120.19028,105.31275,final
2024-06-11,1,1891,MY01,622.0,61.18971,46.796677,206.26367,167.85777,658.9614,566.58405,127.78757,122.2182,116.161644,final
2024-06-21,1,1891,MY01,622.0,80.2926,45.842712,193.34888,149.02643,711.3119,540.8931,167.75777,128.77586,131.21834,final
2024-07-01,1,1891,MY01,622.0,43.62058,60.187515,185.10289,152.8269,700.4936,537.6492,74.585724,120.45025,130.00916,final
2024-07-11,1,1891,MY01,622.0,33.163986,50.75343,157.07716,156.78366,580.1768,525.2829,68.45137,100.18141,110.351814,final
2024-07-21,1,1891,MY01,622.0,16.61897,56.407825,93.403534,167.34877,547.4662,506.81137,35.205563,57.09558,107.94332,final
2024-08-01,1,1891,MY01,622.0,58.67524,55.511578,108.4582,162.67284,512.4758,496.8,105.228195,67.66642,103.123924,final
2024-08-11,1,1891,MY01,622.0,91.191315,56.71688,166.48553,168.63628,529.8263,493.2777,155.85901,98.76135,107.334984,final
2024-08-21,1,1891,MY01,622.0,70.90675,68.89212,220.7733,181.12057,507.5257,497.4958,102.72645,121.304855,101.99602,final
2024-09-01,1,1891,MY01,622.0,47.488747,56.71104,209.58682,182.32004,503.14792,497.8198,85.05569,114.55625,101.059654,final
2024-09-11,1,1891,MY01,622.0,60.319935,52.188477,178.71544,177.79164,502.2781,503.21158,114.21869,100.50539,99.81632,final
2024-09-21,1,1891,MY01,622.0,41.607716,53.450428,149.4164,162.34995,463.59323,510.8193,79.73888,92.27155,90.844444,final
2024-10-01,1,1891,MY01,622.0,74.35691,60.716667,176.28456,166.35558,494.3296,511.34845,120.756134,105.79437,96.703995,final
2024-10-11,1,1891,MY01,622.0,90.07395,66.89453,206.03857,181.06163,551.23956,527.48956,132.24088,113.42401,104.46018,final
2024-10-21,1,1891,MY01,622.0,41.45981,87.83543,205.89067,215.44662,576.08044,558.9172,50.04534,95.665184,103.04358,final
2024-11-01,1,1891,MY01,622.0,101.04501,90.76233,232.57877,245.49228,618.4502,594.1679,110.73772,94.84475,104.052666,final
2024-11-11,1,1891,MY01,622.0,123.88746,90.405304,266.39227,269.00305,651.14624,627.8563,135.09464,99.04717,103.68012,final
2024-11-21,1,1891,MY01,622.0,190.19936,88.1082,415.13184,269.27582,770.4389,647.0724,209.64787,153.17859,118.91914,final
2024-12-01,1,1891,MY01,622.0,60.392284,121.56238,374.4791,300.0759,783.3424,711.92377,51.66803,124.38842,109.96182,final
2024-12-11,1,1891,MY01,622.0,84.92444,110.76683,335.51608,320.4374,807.9469,770.5021,77.67721,104.633354,104.82847,final
2024-12-21,1,1891,MY01,622.0,87.770096,131.52899,233.08682,363.8582,854.10925,848.5807,67.949005,64.54698,100.64769,final
2025-01-01,1,1891,MY01,622.0,83.726685,100.24657,256.4212,337.89624,863.47906,888.2762,84.303635,76.23916,97.22403,final
2025-01-11,1,1891,MY01,622.0,253.12701,82.84357,424.62378,312.61478,1026.5321,905.41187,293.8485,135.26567,113.3039,final
2025-01-21,1,1891,MY01,622.0,99.46624,93.333336,436.31995,276.42346,1084.5386,910.567,106.236855,156.81705,119.00151,final
2025-02-01,1,1891,MY01,622.0,28.615755,47.915485,381.209,224.09239,1012.1094,867.04315,63.527252,168.58221,116.635216,final
2025-02-11,1,1891,MY01,622.0,43.186497,37.718487,171.2685,178.96732,931.40845,810.7472,112.800095,95.81512,114.791504,final
2025-02-21,1,1891,MY01,622.0,48.81833,31.283012,120.62058,116.916985,790.02747,752.45807,148.32927,103.037796,104.95993,final
2025-03-01,1,1891,MY01,622.0,63.33923,53.97701,155.34406,122.97851,792.97437,684.9671,115.87436,125.28983,115.65397,final
2025-03-11,1,1891,MY01,622.0,81.97588,54.053535,194.13345,139.31355,790.0258,630.8956,147.28311,137.98666,125.02458,final
2025-03-21,1,1891,MY01,622.0,90.691315,71.5336,236.00642,179.56415,792.947,572.9046,125.03177,130.58139,138.07591,final
2025-04-01,1,1891,MY01,622.0,114.35531,63.43151,287.02252,189.01865,823.5755,536.08954,174.41573,150.51262,153.13094,final
2025-04-11,1,1891,MY01,622.0,103.42122,63.119667,308.46783,198.08478,673.86975,516.36566,159.16287,154.3532,130.20992,final
2025-04-21,1,1891,MY01,622.0,95.017685,74.879364,312.7942,201.43054,669.42126,497.91168,125.210915,153.94727,134.10332,final
2025-05-01,1,1891,MY01,622.0,79.167206,65.522934,277.6061,203.52197,719.97266,515.5191,119.34729,135.52821,139.27878,final
2025-05-11,1,1891,MY01,622.0,74.51286,60.239174,248.69775,200.64148,751.29913,538.0398,121.87902,123.36896,139.27141,final
2025-05-21,1,1891,MY01,622.0,66.086815,64.674065,219.76688,190.43617,768.56757,571.43085,102.02766,115.00782,134.19955,final
2025-06-01,1,1891,MY01,622.0,46.974277,56.38703,187.57394,181.30026,752.20264,573.8409,84.66654,103.36751,130.81361,final
2025-06-11,1,1891,MY01,622.0,31.205788,46.796677,144.26688,167.85777,701.4325,566.58405,69.899826,86.352425,123.59206,final
2025-06-21,1,1891,MY01,622.0,36.025723,45.842712,114.205795,149.02643,646.76685,540.8931,80.69145,77.39308,119.39459,final
2025-07-01,1,1891,MY01,622.0,35.44534,60.187515,102.67685,152.8269,567.8569,537.6492,62.04461,68.22465,105.5667,final
2025-07-11,1,1891,MY01,622.0,30.813505,50.75343,102.28457,156.78366,495.2492,525.2829,64.23552,66.3136,94.33629,final
2025-07-21,1,1891,MY01,622.0,35.406754,56.407825,101.665596,167.34877,435.63824,506.81137,65.80066,61.889385,86.09387,final
2025-08-01,1,1891,MY01,622.0,76.85852,55.511578,143.07878,162.67284,433.3296,496.8,135.27745,88.31412,87.351456,final
2025-08-11,1,1891,MY01,622.0,60.336014,56.71688,172.60129,168.63628,419.1527,493.2777,105.86408,102.283516,85.12376,final
2025-08-21,1,1891,MY01,622.0,58.77492,68.89212,195.96945,181.12057,411.84085,497.4958,86.30815,107.978096,82.954094,final
2025-09-01,1,1891,MY01,622.0,77.03055,56.71104,196.14148,182.32004,441.89713,497.8198,132.92686,107.37852,88.87819,final
2025-09-11,1,1891,MY01,622.0,71.85048,52.188477,207.65594,177.79164,482.5418,503.21158,134.38106,116.3379,95.93284,final
2025-09-21,1,1891,MY01,622.0,60.599678,53.450428,209.48071,162.34995,507.11572,510.8193,112.2313,128.16301,99.282,final
2025-10-01,1,1891,MY01,622.0,76.131836,60.716667,208.582,166.35558,547.80225,511.34845,123.457016,124.64258,107.05992,final
2025-10-11,1,1891,MY01,622.0,79.980705,66.89453,216.71222,181.06163,596.9694,527.48956,118.2019,119.16064,113.04811,final
2025-10-21,1,1891,MY01,622.0,42.46463,87.83543,198.57718,215.44662,604.02734,558.9172,51.127712,92.3476,107.999435,final
2025-11-01,1,1891,MY01,622.0,70.33119,90.76233,192.77652,245.49228,597.5,594.1679,78.66474,78.95514,100.55612,final
2025-11-11,1,1891,MY01,622.0,108.08199,90.405304,220.8778,269.00305,645.246,627.8563,118.528,82.43624,102.747795,final
2025-11-21,1,1891,MY01,622.0,146.20258,88.1082,324.61575,269.27582,732.67365,647.0724,162.39447,120.17674,113.12756,final
2025-12-01,1,1891,MY01,622.0,57.92283,121.56238,312.2074,300.0759,713.5659,711.92377,49.71685,103.97655,100.22906,final
2025-12-11,1,1891,MY01,622.0,210.33441,110.76683,414.4598,320.4374,852.04987,770.5021,186.007,128.89108,110.51549,final
2025-12-21,1,1891,MY01,622.0,81.273315,131.52899,349.53055,363.8582,872.7236,848.5807,63.19047,96.11568,102.82842,final
2026-01-01,1,1891,MY01,622.0,48.543407,100.24657,340.15112,337.89624,845.1351,888.2762,50.874256,100.65759,95.17046,final
2026-01-11,1,1891,MY01,622.0,7.590032,82.84357,137.40675,312.61478,772.7444,905.41187,14.332334,44.83631,85.42775,final
2026-01-21,1,1891,MY01,622.0,13.657557,93.333336,69.79099,276.42346,743.93726,910.567,18.973785,26.575962,81.80038,final
2026-02-01,1,1891,MY01,622.0,7.9180064,47.915485,29.165596,224.09239,681.5241,867.04315,24.412527,14.913458,78.72594,final
2026-02-11,1,1891,MY01,622.0,126.307076,37.718487,147.88264,178.96732,699.7492,810.7472,307.37762,83.10316,86.39309,final
2026-02-21,1,1891,MY01,622.0,29.327974,31.283012,163.55305,116.916985,582.87463,752.45807,94.611694,138.25232,77.6115,final
2026-03-01,1,1891,MY01,622.0,44.565918,53.97701,200.20097,122.97851,569.5177,684.9671,84.04278,160.34018,83.2674,final
2026-03-11,1,1891,MY01,622.0,27.11897,54.053535,101.01286,139.31355,386.30225,630.8956,54.389584,73.46009,61.53561,final
2026-03-21,1,1891,MY01,622.0,42.18167,71.5336,113.86656,179.56415,347.2106,572.9046,61.648308,64.40393,60.946148,final
2026-04-01,1,1891,MY01,622.0,72.799034,63.43151,142.09967,189.01865,371.46625,536.08954,113.688896,75.81728,69.57559,prelim
2026-04-11,1,1891,MY01,622.0,93.50804,63.119667,208.48874,198.08478,457.38428,516.36566,144.61029,105.12296,88.68713,prelim
2026-04-21,1,1891,MY01,622.0,76.67846,74.879364,242.98553,201.43054,520.40515,497.91168,102.252266,120.13025,104.47265,prelim
2026-05-01,1,1891,MY01,622.0,76.26045,65.522934,246.44695,203.52197,588.7476,515.5191,115.22556,120.58534,114.06837,forecast
2022-01-01,1,1892,MY02,290.0,19.76207,36.81517,117.83793,152.15115,791.12415,753.9038,59.21791,78.16547,104.90449,final
2022-01-11,1,1892,MY02,290.0,4.096552,29.090115,53.71379,120.98391,698.169,659.6484,26.68384,46.6042,105.79565,final
2022-01-21,1,1892,MY02,290.0,8.434483,35.21701,32.293106,101.1223,550.81384,559.12036,33.404976,35.14163,98.52753,final
2022-02-01,1,1892,MY02,290.0,73.96896,23.372068,86.5,87.6792,537.08276,488.11334,278.33347,98.72765,109.93066,final
2022-02-11,1,1892,MY02,290.0,115.76207,37.9677,198.16551,96.556786,512.8931,435.2999,281.05313,200.05115,117.62282,final
2022-02-21,1,1892,MY02,290.0,114.2,30.14862,303.93103,91.48839,496.34143,380.64804,339.13135,320.17432,129.99973,final
2022-03-01,1,1892,MY02,290.0,93.86207,48.941265,323.82413,117.05759,528.16205,356.88794,183.27725,269.40082,147.32794,final
2022-03-11,1,1892,MY02,290.0,119.28621,56.3977,327.34827,135.48758,579.22754,353.0283,202.42813,236.56772,163.17915,final
2022-03-21,1,1892,MY02,290.0,127.04138,108.64667,340.18967,213.98563,676.41376,406.5963,116.18588,157.6312,165.55391,final
2022-04-01,1,1892,MY02,290.0,102.53793,75.855286,348.86554,240.89966,759.1897,445.63644,133.00049,143.90648,169.5801,final
2022-04-11,1,1892,MY02,290.0,93.64828,82.64724,323.2276,267.1492,848.7414,499.19357,112.5515,120.60576,169.3281,final
2022-04-21,1,1892,MY02,290.0,65.26897,94.02793,261.4552,252.53046,905.5758,558.00446,70.95873,103.46551,161.73509,final
2022-05-01,1,1892,MY02,290.0,143.3207,88.571266,302.2379,265.24643,974.9276,623.2037,158.51094,113.68805,155.98883,final
2022-05-11,1,1892,MY02,290.0,74.53104,86.15471,283.1207,268.7539,933.69653,671.3907,87.24841,105.24807,138.78023,final
2022-05-21,1,1892,MY02,290.0,65.02414,89.738045,282.87585,264.46402,884.52075,730.9801,73.91343,106.83276,120.86207,final
2022-06-01,1,1892,MY02,290.0,99.75862,71.42195,239.3138,247.31471,890.4173,753.4608,137.07922,96.828995,118.05716,final
2022-06-11,1,1892,MY02,290.0,69.010345,68.31609,233.7931,229.47609,840.14136,765.3792,100.94693,101.841125,109.70459,final
2022-06-21,1,1892,MY02,290.0,123.95862,60.4177,292.7276,200.15575,837.0586,717.1502,197.13107,145.12271,116.604355,final
2022-07-01,1,1892,MY02,290.0,82.37241,69.09046,275.34137,197.82425,816.89307,710.3854,117.92667,138.21887,114.88815,final
2022-07-11,1,1892,MY02,290.0,93.417244,70.980576,299.74826,200.48874,816.6621,698.71875,129.52948,148.30412,116.76002,final
2022-07-21,1,1892,MY02,290.0,83.14483,76.98586,258.93448,217.0569,834.5379,681.67664,107.51222,118.85895,122.261024,final
2022-08-01,1,1892,MY02,290.0,89.586205,74.286896,266.1483,222.25333,780.80347,667.3923,119.296135,119.31543,116.86681,final
2022-08-11,1,1892,MY02,290.0,63.00345,79.21092,235.73448,230.48367,769.2759,660.4485,80.753716,102.2298,116.35399,final
2022-08-21,1,1892,MY02,290.0,108.99655,110.6223,261.5862,264.12012,813.2483,681.33276,98.59392,99.05845,119.22034,final
2022-09-01,1,1892,MY02,290.0,70.94827,101.656784,242.94827,291.49,784.43787,711.56757,71.2081,83.62788,110.16935,final
2022-09-11,1,1892,MY02,290.0,77.293106,105.17735,257.2379,317.45642,792.7207,748.42883,74.69149,81.32507,105.87871,final
2022-09-21,1,1892,MY02,290.0,85.8,100.18104,234.04138,307.01517,754.5621,788.1922,86.32735,76.61211,95.760155,final
2022-10-01,1,1892,MY02,290.0,138.27242,128.83723,301.36554,334.19562,810.46204,847.93896,107.049736,90.3212,95.60614,final
2022-10-11,1,1892,MY02,290.0,127.51724,123.71195,351.58966,352.73022,844.562,900.67035,102.95645,99.68117,93.80477,final
2022-10-21,1,1892,MY02,290.0,157.1069,138.29356,422.89658,390.84277,918.5242,961.978,113.129234,108.09761,95.50622,final
2022-11-01,1,1892,MY02,290.0,110.96896,94.10667,395.5931,356.11218,939.907,981.7978,117.01429,110.93315,95.754875,final
2022-11-11,1,1892,MY02,290.0,103.56896,89.86529,371.64484,322.2655,980.4724,992.4522,114.445404,115.08846,98.79896,final
2022-11-21,1,1892,MY02,290.0,61.9,80.64724,276.43793,264.6192,933.37585,962.4771,78.1111,104.38349,96.99204,final
2022-12-01,1,1892,MY02,290.0,185.41379,73.40747,350.88275,243.92,1047.8414,934.2278,242.8516,142.97073,112.0965,final
2022-12-11,1,1892,MY02,290.0,111.52414,62.671036,358.83792,216.72575,1082.0725,891.7215,172.19205,164.09367,121.22744,final
2022-12-21,1,1892,MY02,290.0,39.603447,56.11908,336.54138,192.19759,1035.8759,847.65955,72.97794,173.19754,122.074036,final
2023-01-01,1,1892,MY02,290.0,91.87586,36.81517,243.00345,152.15115,989.4793,753.9038,231.67636,157.81204,131.04155,final
2023-01-11,1,1892,MY02,290.0,91.08965,29.090115,222.56897,120.98391,953.05176,659.6484,281.86957,180.63336,144.14415,final
2023-01-21,1,1892,MY02,290.0,130.86897,35.21701,313.83447,101.1223,926.8138,559.12036,337.83957,300.4406,165.17996,final
2023-02-01,1,1892,MY02,290.0,64.85172,23.372068,286.81033,87.6792,880.6966,488.11334,246.19891,314.86066,179.61319,final
2023-02-11,1,1892,MY02,290.0,20.068966,37.9677,215.78967,96.556786,797.19653,435.2999,58.343742,217.40515,182.19322,final
2023-02-21,1,1892,MY02,290.0,16.868965,30.14862,101.78965,91.48839,752.1655,380.64804,62.21856,110.67617,196.33589,final
2023-03-01,1,1892,MY02,290.0,46.806896,48.941265,83.74483,117.05759,613.55865,356.88794,96.04317,72.707344,170.92546,final
2023-03-11,1,1892,MY02,290.0,9.4758625,56.3977,73.151726,135.48758,511.5103,353.0283,23.577206,55.62892,144.26523,final
2023-03-21,1,1892,MY02,290.0,55.772415,108.64667,112.055176,213.98563,527.67926,406.5963,53.47488,53.45336,129.41788,final
2023-04-01,1,1892,MY02,290.0,78.57586,75.855286,143.82413,240.89966,514.3793,445.63644,103.36474,60.5223,115.25461,final
2023-04-11,1,1892,MY02,290.0,42.34138,82.64724,176.68965,267.1492,465.63104,499.19357,54.013546,66.76105,93.34332,final
2023-04-21,1,1892,MY02,290.0,87.59655,94.02793,208.5138,252.53046,422.3586,558.00446,93.50549,82.90817,75.90679,final
2023-05-01,1,1892,MY02,290.0,110.055176,88.571266,239.9931,265.24643,467.56207,623.2037,122.959946,90.65545,75.22434,final
2023-05-11,1,1892,MY02,290.0,77.3069,86.15471,274.95862,268.7539,524.8,671.3907,90.29363,102.266525,78.327515,final
